county_fips,state_abbr,county_name,cmr_facility_count,cct_facility_count,svi_percentile,svi_quartile,rucc_code,metro_indicator,total_population,adult_pop_45plus,rate_excluded,cmr_rate_per_100k,cct_rate_per_100k
42095,PA,Northampton,3,2,0.4038,2,2.0,1,319091,148217,0,2.024059318431759,1.3493728789545059
01103,AL,Morgan,0,0,0.6787,3,3.0,1,125133,55316,0,0.0,0.0
21027,KY,Breckinridge,0,0,0.6481,3,8.0,0,21124,10013,0,0.0,0.0
28043,MS,Grenada,0,0,0.8492,4,7.0,0,21065,9229,0,0.0,0.0
21213,KY,Simpson,0,0,0.2259,1,6.0,0,20195,8680,0,0.0,0.0
50013,VT,Grand Isle,0,0,0.006,1,3.0,1,7467,4116,0,0.0,0.0
39029,OH,Columbiana,0,1,0.4162,2,4.0,0,100182,49603,0,0.0,2.016007096344979
51125,VA,Nelson,0,0,0.2536,2,3.0,1,14705,8428,0,0.0,0.0
12097,FL,Osceola,2,4,0.8307,4,1.0,1,437784,167582,0,1.1934455967824706,2.3868911935649413
05053,AR,Grant,0,0,0.1852,1,2.0,1,18383,8284,0,0.0,0.0
13175,GA,Laurens,0,0,0.9014,4,4.0,0,49941,21434,0,0.0,0.0
36061,NY,New York,19,31,0.7283,3,1.0,1,1597451,674886,0,2.8152902860631275,4.593368361471419
05007,AR,Benton,0,0,0.3268,2,2.0,1,311013,114329,0,0.0,0.0
12083,FL,Marion,0,1,0.8196,4,2.0,1,409959,217305,0,0.0,0.46018269252893396
51135,VA,Nottoway,0,0,0.8425,4,8.0,0,15566,6918,0,0.0,0.0
34041,NJ,Warren,0,1,0.245,1,2.0,1,111252,54565,0,0.0,1.8326766242096582
36021,NY,Columbia,0,0,0.427,2,6.0,0,60470,33886,0,0.0,0.0
51690,VA,Martinsville,0,0,0.9297,4,4.0,0,13763,5626,0,0.0,0.0
40023,OK,Choctaw,0,0,0.9485,4,9.0,0,14276,6463,0,0.0,0.0
20041,KS,Dickinson,0,0,0.1884,1,6.0,0,18445,8592,0,0.0,0.0
48427,TX,Starr,0,0,0.9905,4,4.0,0,65934,20653,0,0.0,0.0
13103,GA,Effingham,0,0,0.2851,2,2.0,1,71541,26864,0,0.0,0.0
40129,OK,Roger Mills,0,0,0.2835,2,9.0,0,3295,1519,0,0.0,0.0
55103,WI,Richland,0,0,0.3764,2,8.0,0,17197,8814,0,0.0,0.0
35025,NM,Lea,0,0,0.9399,4,5.0,0,72101,23734,0,0.0,0.0
01075,AL,Lamar,0,0,0.4731,2,8.0,0,13661,6702,0,0.0,0.0
47117,TN,Marshall,0,0,0.3513,2,6.0,0,36961,15757,0,0.0,0.0
51011,VA,Appomattox,0,0,0.1441,1,2.0,1,16864,7893,0,0.0,0.0
05087,AR,Madison,0,0,0.5272,3,2.0,1,17775,7999,0,0.0,0.0
56033,WY,Sheridan,0,0,0.2211,1,7.0,0,32519,15706,0,0.0,0.0
42041,PA,Cumberland,2,2,0.2068,1,2.0,1,270738,118048,0,1.694226077527785,1.694226077527785
42055,PA,Franklin,0,1,0.3194,2,3.0,1,157854,73256,0,0.0,1.3650758982199411
42079,PA,Luzerne,1,0,0.6942,3,2.0,1,327388,151451,0,0.660279562366706,0.0
26039,MI,Crawford,0,1,0.3707,2,9.0,0,13538,7609,0,0.0,13.142331449599158
01113,AL,Russell,0,0,0.8963,4,2.0,1,58744,23921,0,0.0,0.0
39019,OH,Carroll,0,0,0.3255,2,2.0,1,26758,13557,0,0.0,0.0
51065,VA,Fluvanna,0,0,0.0582,1,3.0,1,28462,13738,0,0.0,0.0
17097,IL,Lake,2,3,0.475,2,1.0,1,708760,302760,0,0.6605892456070814,0.9908838684106223
13195,GA,Madison,0,0,0.7423,3,3.0,1,32191,14044,0,0.0,0.0
05039,AR,Dallas,0,0,0.6885,3,8.0,0,6185,3164,0,0.0,0.0
08057,CO,Jackson,0,0,0.3751,2,9.0,0,1309,733,1,,
08063,CO,Kit Carson,0,0,0.6825,3,9.0,0,6994,3079,0,0.0,0.0
16073,ID,Owyhee,0,0,0.7432,3,2.0,1,12722,5560,0,0.0,0.0
55141,WI,Wood,1,1,0.1791,1,4.0,0,73939,35952,0,2.7814864263462393,2.7814864263462393
36013,NY,Chautauqua,0,0,0.7229,3,4.0,0,124891,59304,0,0.0,0.0
13067,GA,Cobb,5,8,0.3993,2,1.0,1,776743,309705,0,1.614439547311151,2.5831032756978414
47091,TN,Johnson,0,0,0.6882,3,8.0,0,18375,9759,0,0.0,0.0
39013,OH,Belmont,0,0,0.3067,2,3.0,1,64918,31717,0,0.0,0.0
51195,VA,Wise,0,0,0.8046,4,7.0,0,35174,16228,0,0.0,0.0
29035,MO,Carter,0,0,0.4823,2,9.0,0,5303,2491,0,0.0,0.0
40013,OK,Bryan,0,0,0.8416,4,6.0,0,48967,19664,0,0.0,0.0
31035,NE,Clay,0,0,0.0942,1,9.0,0,6116,2731,0,0.0,0.0
24017,MD,Charles,0,1,0.174,1,1.0,1,171973,72094,0,0.0,1.3870779815241212
19033,IA,Cerro Gordo,1,0,0.1343,1,5.0,0,42406,20863,0,4.793174519484254,0.0
19073,IA,Greene,0,0,0.1664,1,8.0,0,8584,4236,0,0.0,0.0
21205,KY,Rowan,0,1,0.5065,3,6.0,0,24409,8830,0,0.0,11.325028312570781
49055,UT,Wayne,0,0,0.1053,1,9.0,0,2614,1262,0,0.0,0.0
29031,MO,Cape Girardeau,1,1,0.3099,2,3.0,1,82984,33768,0,2.961383558398484,2.961383558398484
53071,WA,Walla Walla,0,0,0.8078,4,3.0,1,61568,26250,0,0.0,0.0
29133,MO,Mississippi,0,0,0.9106,4,8.0,0,11822,5254,0,0.0,0.0
05025,AR,Cleveland,0,0,0.286,2,8.0,0,7378,3614,0,0.0,0.0
48113,TX,Dallas,8,10,0.8925,4,1.0,1,2606358,916719,0,0.8726774507782646,1.0908468134728309
18033,IN,DeKalb,0,0,0.1384,1,4.0,0,44198,19008,0,0.0,0.0
22073,LA,Ouachita,1,1,0.8845,4,3.0,1,157568,62795,0,1.5924834779839159,1.5924834779839159
22095,LA,St. John the Baptist,0,0,0.7152,3,1.0,1,39592,16776,0,0.0,0.0
22091,LA,St. Helena,0,0,0.9478,4,2.0,1,10774,5007,0,0.0,0.0
29197,MO,Schuyler,0,0,0.2329,1,9.0,0,4053,1765,0,0.0,0.0
01059,AL,Franklin,0,0,0.7576,4,6.0,0,31802,13649,0,0.0,0.0
21041,KY,Carroll,0,0,0.8886,4,6.0,0,10987,4508,0,0.0,0.0
08019,CO,Clear Creek,0,0,0.1394,1,1.0,1,9147,5023,0,0.0,0.0
48267,TX,Kimble,0,0,0.4948,2,9.0,0,4442,2458,0,0.0,0.0
26097,MI,Mackinac,0,0,0.6211,3,9.0,0,10851,6439,0,0.0,0.0
48307,TX,McCulloch,0,0,0.7897,4,9.0,0,7452,3691,0,0.0,0.0
28141,MS,Tishomingo,0,0,0.7467,3,8.0,0,18507,8833,0,0.0,0.0
48105,TX,Crockett,0,0,0.4098,2,8.0,0,2858,1248,0,0.0,0.0
48217,TX,Hill,0,0,0.8562,4,6.0,0,38101,17297,0,0.0,0.0
08075,CO,Logan,0,0,0.6004,3,6.0,0,20619,8973,0,0.0,0.0
20055,KS,Finney,0,0,0.8966,4,5.0,0,37466,12585,0,0.0,0.0
20125,KS,Montgomery,0,0,0.8209,4,7.0,0,30568,13796,0,0.0,0.0
45039,SC,Fairfield,0,0,0.8893,4,2.0,1,20422,11000,0,0.0,0.0
31033,NE,Cheyenne,0,0,0.2857,2,7.0,0,9541,4485,0,0.0,0.0
27091,MN,Martin,0,0,0.2867,2,6.0,0,19657,9567,0,0.0,0.0
47155,TN,Sevier,0,0,0.566,3,4.0,0,99415,48018,0,0.0,0.0
47139,TN,Polk,0,0,0.5157,3,3.0,1,18033,9343,0,0.0,0.0
48263,TX,Kent,0,0,0.2393,1,9.0,0,734,367,1,,
30099,MT,Teton,0,0,0.3662,2,8.0,0,6430,3001,0,0.0,0.0
31069,NE,Garden,0,0,0.42,2,9.0,0,1794,1029,0,0.0,0.0
17117,IL,Macoupin,0,0,0.1161,1,1.0,1,44018,21655,0,0.0,0.0
39141,OH,Ross,0,0,0.5931,3,4.0,0,76501,34858,0,0.0,0.0
17195,IL,Whiteside,0,0,0.3236,2,4.0,0,54498,26060,0,0.0,0.0
48141,TX,El Paso,0,0,0.9825,4,2.0,1,869880,305577,0,0.0,0.0
48301,TX,Loving,0,0,0.4356,2,9.0,0,43,16,1,,
40077,OK,Latimer,0,0,0.8396,4,9.0,0,9526,4352,0,0.0,0.0
39167,OH,Washington,0,1,0.3274,2,4.0,0,58577,28641,0,0.0,3.491498201878426
29091,MO,Howell,0,0,0.7693,4,7.0,0,40735,18262,0,0.0,0.0
20047,KS,Edwards,0,0,0.4639,2,9.0,0,2733,1319,0,0.0,0.0
21111,KY,Jefferson,7,9,0.622,3,1.0,1,772144,323931,0,2.1609540303336203,2.7783694675717974
17107,IL,Logan,0,0,0.2921,2,6.0,0,27590,12210,0,0.0,0.0
55139,WI,Winnebago,0,1,0.1549,1,3.0,1,171735,73160,0,0.0,1.366867140513942
21075,KY,Fulton,0,0,0.91,4,9.0,0,6338,2802,0,0.0,0.0
20079,KS,Harvey,0,0,0.4193,2,2.0,1,33504,14831,0,0.0,0.0
30021,MT,Dawson,0,0,0.0764,1,7.0,0,8810,4019,0,0.0,0.0
54091,WV,Taylor,0,0,0.3538,2,6.0,0,16388,8065,0,0.0,0.0
26111,MI,Midland,0,0,0.1683,1,3.0,1,84039,39062,0,0.0,0.0
28119,MS,Quitman,0,0,0.9551,4,8.0,0,5546,2454,0,0.0,0.0
21093,KY,Hardin,0,0,0.5721,3,3.0,1,112273,44872,0,0.0,0.0
17081,IL,Jefferson,0,0,0.7117,3,7.0,0,36320,16644,0,0.0,0.0
46057,SD,Hamlin,0,0,0.1336,1,9.0,0,6451,2308,0,0.0,0.0
55069,WI,Lincoln,0,0,0.1775,1,6.0,0,28405,15610,0,0.0,0.0
36033,NY,Franklin,0,0,0.5597,3,7.0,0,46502,21652,0,0.0,0.0
51630,VA,Fredericksburg,1,2,0.7636,4,1.0,1,28928,9280,0,10.775862068965518,21.551724137931036
54081,WV,Raleigh,0,1,0.7887,4,3.0,1,72356,34220,0,0.0,2.9222676797194627
35005,NM,Chaves,0,0,0.9701,4,5.0,0,63561,25091,0,0.0,0.0
35049,NM,Santa Fe,0,0,0.7633,4,3.0,1,155956,85510,0,0.0,0.0
06059,CA,Orange,7,7,0.5692,3,1.0,1,3135755,1354691,0,0.516723001776789,0.516723001776789
04023,AZ,Santa Cruz,0,0,0.9383,4,6.0,0,49158,20827,0,0.0,0.0
37053,NC,Currituck,0,0,0.0862,1,1.0,1,31593,14717,0,0.0,0.0
17101,IL,Lawrence,0,0,0.5657,3,9.0,0,14813,6579,0,0.0,0.0
18067,IN,Howard,0,1,0.4505,2,3.0,1,83831,37497,0,0.0,2.6668800170680322
18125,IN,Pike,0,0,0.0465,1,8.0,0,12106,5810,0,0.0,0.0
21047,KY,Christian,0,0,0.9469,4,2.0,1,72032,21497,0,0.0,0.0
26045,MI,Eaton,0,0,0.1782,1,2.0,1,108820,50053,0,0.0,0.0
19179,IA,Wapello,0,0,0.7852,4,5.0,0,35166,15047,0,0.0,0.0
06025,CA,Imperial,0,3,0.9936,4,3.0,1,179057,61973,0,0.0,4.840817775482871
26027,MI,Cass,0,0,0.2122,1,2.0,1,51642,26012,0,0.0,0.0
28157,MS,Wilkinson,0,0,0.8349,4,8.0,0,8058,3620,0,0.0,0.0
02282,AK,Yakutat,0,0,0.3723,2,9.0,0,687,338,1,,
20179,KS,Sheridan,0,0,0.0706,1,9.0,0,2423,1127,0,0.0,0.0
28079,MS,Leake,0,0,0.9574,4,8.0,0,21258,9180,0,0.0,0.0
28025,MS,Clay,0,0,0.7913,4,7.0,0,18206,8110,0,0.0,0.0
28037,MS,Franklin,0,0,0.5787,3,9.0,0,7610,3602,0,0.0,0.0
28099,MS,Neshoba,0,0,0.9402,4,7.0,0,28789,11392,0,0.0,0.0
46045,SD,Edmunds,0,0,0.0258,1,9.0,0,4057,2042,0,0.0,0.0
01035,AL,Conecuh,0,0,0.5122,3,9.0,0,11174,5743,0,0.0,0.0
18029,IN,Dearborn,0,0,0.0312,1,1.0,1,51215,24316,0,0.0,0.0
18071,IN,Jackson,0,1,0.4556,2,4.0,0,46460,19486,0,0.0,5.131889561736632
28081,MS,Lee,1,1,0.7455,3,5.0,0,82799,33716,0,2.9659508838533633,2.9659508838533633
22125,LA,West Feliciana,0,0,0.4668,2,2.0,1,15371,7156,0,0.0,0.0
05035,AR,Crittenden,0,0,0.9205,4,1.0,1,47139,18502,0,0.0,0.0
12063,FL,Jackson,0,0,0.8085,4,6.0,0,48622,22412,0,0.0,0.0
48125,TX,Dickens,0,0,0.7588,4,8.0,0,1711,951,1,,
51115,VA,Mathews,0,0,0.1002,1,1.0,1,8514,5172,0,0.0,0.0
38075,ND,Renville,0,0,0.0245,1,3.0,1,2279,1080,0,0.0,0.0
48283,TX,La Salle,0,0,0.9128,4,8.0,0,6537,2254,0,0.0,0.0
36067,NY,Onondaga,2,4,0.588,3,2.0,1,467873,204894,0,0.9761144787060627,1.9522289574121254
19087,IA,Henry,0,0,0.2001,1,6.0,0,19547,9017,0,0.0,0.0
31083,NE,Harlan,0,0,0.3312,2,9.0,0,3045,1631,0,0.0,0.0
30075,MT,Powder River,0,0,0.1521,1,9.0,0,1743,988,1,,
55091,WI,Pepin,0,0,0.0442,1,8.0,0,7441,3783,0,0.0,0.0
04001,AZ,Apache,0,0,0.965,4,8.0,0,65036,26508,0,0.0,0.0
29121,MO,Macon,0,0,0.3388,2,7.0,0,15161,7254,0,0.0,0.0
48279,TX,Lamb,0,0,0.8221,4,6.0,0,12711,5131,0,0.0,0.0
20097,KS,Kiowa,0,0,0.2879,2,9.0,0,2374,1080,0,0.0,0.0
48015,TX,Austin,0,0,0.7133,3,1.0,1,31677,14525,0,0.0,0.0
29061,MO,Daviess,0,0,0.5157,3,8.0,0,8551,3963,0,0.0,0.0
13253,GA,Seminole,0,0,0.8813,4,8.0,0,9092,4782,0,0.0,0.0
26101,MI,Manistee,0,0,0.3583,2,6.0,0,25562,13990,0,0.0,0.0
19119,IA,Lyon,0,0,0.0286,1,8.0,0,12324,5078,0,0.0,0.0
48233,TX,Hutchinson,0,0,0.3245,2,6.0,0,20033,8456,0,0.0,0.0
40139,OK,Texas,0,0,0.9084,4,7.0,0,20371,7152,0,0.0,0.0
40153,OK,Woodward,0,0,0.7611,4,7.0,0,19947,8125,0,0.0,0.0
19003,IA,Adams,0,0,0.091,1,9.0,0,3544,1836,0,0.0,0.0
06101,CA,Sutter,0,1,0.8641,4,3.0,1,97948,39074,0,0.0,2.55924655781338
42105,PA,Potter,0,0,0.405,2,9.0,0,15999,8538,0,0.0,0.0
48465,TX,Val Verde,0,0,0.9437,4,5.0,0,47720,15790,0,0.0,0.0
20077,KS,Harper,0,0,0.6316,3,8.0,0,5435,2476,0,0.0,0.0
19133,IA,Monona,0,0,0.0951,1,8.0,0,8493,4125,0,0.0,0.0
49023,UT,Juab,0,0,0.0659,1,2.0,1,13023,4060,0,0.0,0.0
40137,OK,Stephens,0,0,0.6892,3,4.0,0,44014,20094,0,0.0,0.0
36017,NY,Chenango,0,0,0.4833,2,6.0,0,45920,22918,0,0.0,0.0
17143,IL,Peoria,1,0,0.6656,3,2.0,1,177513,74040,0,1.3506212857914641,0.0
19091,IA,Humboldt,0,0,0.1941,1,7.0,0,9500,4383,0,0.0,0.0
31177,NE,Washington,0,0,0.0143,1,2.0,1,21152,9691,0,0.0,0.0
55049,WI,Iowa,0,0,0.0051,1,2.0,1,23956,11648,0,0.0,0.0
27097,MN,Morrison,0,0,0.1448,1,6.0,0,34250,16213,0,0.0,0.0
42003,PA,Allegheny,5,14,0.314,2,1.0,1,1224825,547856,0,0.9126485791886918,2.555416021728337
29205,MO,Shelby,0,0,0.3968,2,9.0,0,5931,2758,0,0.0,0.0
39097,OH,Madison,0,0,0.195,1,1.0,1,44602,19742,0,0.0,0.0
20201,KS,Washington,0,0,0.0802,1,9.0,0,5504,2598,0,0.0,0.0
17019,IL,Champaign,1,1,0.4658,2,3.0,1,205644,69171,0,1.4456925590203988,1.4456925590203988
16087,ID,Washington,0,0,0.9093,4,6.0,0,11425,5693,0,0.0,0.0
17045,IL,Edgar,0,0,0.343,2,6.0,0,16334,8353,0,0.0,0.0
08121,CO,Washington,0,0,0.2848,2,9.0,0,4855,2240,0,0.0,0.0
39065,OH,Hardin,0,0,0.5177,3,6.0,0,30368,12082,0,0.0,0.0
26113,MI,Missaukee,0,0,0.4757,2,8.0,0,15311,7372,0,0.0,0.0
38093,ND,Stutsman,0,0,0.4419,2,7.0,0,21392,9713,0,0.0,0.0
29203,MO,Shannon,0,0,0.4429,2,9.0,0,7238,3609,0,0.0,0.0
48423,TX,Smith,0,0,0.8234,4,3.0,1,245209,99133,0,0.0,0.0
40143,OK,Tulsa,0,0,0.7846,4,1.0,1,682868,260207,0,0.0,0.0
40091,OK,McIntosh,0,0,0.7528,4,8.0,0,19603,10143,0,0.0,0.0
48395,TX,Robertson,0,0,0.8546,4,2.0,1,17267,7873,0,0.0,0.0
48171,TX,Gillespie,0,0,0.6392,3,7.0,0,27733,15304,0,0.0,0.0
26125,MI,Oakland,5,8,0.1435,1,1.0,1,1270426,581483,0,0.8598703659436303,1.3757925855098085
38033,ND,Golden Valley,0,0,0.1982,1,9.0,0,1743,936,1,,
56027,WY,Niobrara,0,0,0.419,2,9.0,0,2354,1192,0,0.0,0.0
27117,MN,Pipestone,0,0,0.2288,1,8.0,0,9245,4095,0,0.0,0.0
51099,VA,King George,0,0,0.0528,1,8.0,0,28568,11757,0,0.0,0.0
53025,WA,Grant,0,0,0.931,4,5.0,0,102678,37269,0,0.0,0.0
27129,MN,Renville,0,0,0.2482,1,9.0,0,14348,6771,0,0.0,0.0
12001,FL,Alachua,1,0,0.6099,3,2.0,1,285994,100834,0,0.9917289803042624,0.0
31091,NE,Hooker,0,0,0.1021,1,9.0,0,679,350,1,,
51147,VA,Prince Edward,0,0,0.6106,3,6.0,0,22049,8157,0,0.0,0.0
49007,UT,Carbon,0,0,0.6297,3,7.0,0,20609,8579,0,0.0,0.0
42017,PA,Bucks,2,2,0.1317,1,1.0,1,645984,318004,0,0.6289229066301053,0.6289229066301053
46059,SD,Hand,0,0,0.048,1,9.0,0,3107,1511,0,0.0,0.0
42081,PA,Lycoming,1,1,0.5091,3,3.0,1,112724,51768,0,1.931695255756452,1.931695255756452
16057,ID,Latah,0,0,0.2825,2,4.0,0,41301,13996,0,0.0,0.0
13237,GA,Putnam,0,0,0.5679,3,8.0,0,23129,12233,0,0.0,0.0
51640,VA,Galax,0,0,0.9532,4,6.0,0,6717,2836,0,0.0,0.0
35037,NM,Quay,0,0,0.8711,4,7.0,0,8510,4372,0,0.0,0.0
48269,TX,King,0,0,0.4438,2,9.0,0,217,113,1,,
05073,AR,Lafayette,0,0,0.8075,4,8.0,0,6095,3241,0,0.0,0.0
48451,TX,Tom Green,0,0,0.8113,4,3.0,1,119057,45688,0,0.0,0.0
12049,FL,Hardee,0,0,0.993,4,6.0,0,25760,10065,0,0.0,0.0
39025,OH,Clermont,0,1,0.1479,1,1.0,1,211972,95240,0,0.0,1.0499790004199916
48501,TX,Yoakum,0,0,0.587,3,9.0,0,7468,2433,0,0.0,0.0
41071,OR,Yamhill,0,0,0.7232,3,1.0,1,108644,46867,0,0.0,0.0
19115,IA,Louisa,0,0,0.2676,2,8.0,0,10513,5044,0,0.0,0.0
20049,KS,Elk,0,0,0.336,2,8.0,0,2467,1299,0,0.0,0.0
39121,OH,Noble,0,0,0.5902,3,9.0,0,14311,8322,0,0.0,0.0
39137,OH,Putnam,0,0,0.0102,1,6.0,0,34199,15134,0,0.0,0.0
48425,TX,Somervell,0,0,0.5135,3,8.0,0,9888,4702,0,0.0,0.0
42075,PA,Lebanon,0,1,0.6176,3,3.0,1,144252,65667,0,0.0,1.5228349094674647
30035,MT,Glacier,0,1,0.9752,4,9.0,0,13609,4810,0,0.0,20.79002079002079
32027,NV,Pershing,0,0,0.6761,3,8.0,0,6364,2979,0,0.0,0.0
27087,MN,Mahnomen,0,0,0.9577,4,8.0,0,5280,2110,0,0.0,0.0
34031,NJ,Passaic,2,5,0.9112,4,1.0,1,513395,212992,0,0.9390024038461539,2.3475060096153846
30047,MT,Lake,0,0,0.7541,4,6.0,0,33338,16347,0,0.0,0.0
48261,TX,Kenedy,0,0,0.6678,3,9.0,0,343,171,1,,
48033,TX,Borden,0,0,0.0267,1,9.0,0,572,316,1,,
29157,MO,Perry,0,0,0.3175,2,6.0,0,18950,8891,0,0.0,0.0
48411,TX,San Saba,0,0,0.6389,3,9.0,0,5845,2641,0,0.0,0.0
40073,OK,Kingfisher,0,0,0.398,2,8.0,0,15481,6217,0,0.0,0.0
48051,TX,Burleson,0,0,0.5049,3,2.0,1,19475,9177,0,0.0,0.0
36035,NY,Fulton,0,0,0.3977,2,4.0,0,52234,25534,0,0.0,0.0
28133,MS,Sunflower,0,0,0.9303,4,7.0,0,24468,9619,0,0.0,0.0
27053,MN,Hennepin,5,6,0.4108,2,1.0,1,1258713,500719,0,0.9985640648747103,1.1982768778496522
42027,PA,Centre,1,1,0.3344,2,3.0,1,157795,60479,0,1.6534664925015294,1.6534664925015294
48025,TX,Bee,0,0,0.9166,4,6.0,0,30850,10745,0,0.0,0.0
47077,TN,Henderson,0,0,0.6274,3,6.0,0,28070,12788,0,0.0,0.0
19171,IA,Tama,0,0,0.4384,2,6.0,0,16833,7851,0,0.0,0.0
20175,KS,Seward,0,0,0.8578,4,7.0,0,21067,6760,0,0.0,0.0
19135,IA,Monroe,0,0,0.1203,1,9.0,0,7504,3512,0,0.0,0.0
31147,NE,Richardson,0,0,0.2883,2,9.0,0,7689,3904,0,0.0,0.0
17021,IL,Christian,0,0,0.1966,1,6.0,0,33228,15782,0,0.0,0.0
12089,FL,Nassau,1,2,0.2539,2,1.0,1,101501,52354,0,1.9100737288459333,3.8201474576918666
12133,FL,Washington,0,0,0.8043,4,3.0,1,25602,11793,0,0.0,0.0
13007,GA,Baker,0,0,0.7162,3,8.0,0,2743,1481,0,0.0,0.0
13275,GA,Thomas,0,0,0.8158,4,4.0,0,45649,20426,0,0.0,0.0
21005,KY,Anderson,0,0,0.0843,1,6.0,0,24613,11131,0,0.0,0.0
21185,KY,Oldham,0,0,0.0398,1,1.0,1,70183,30023,0,0.0,0.0
13057,GA,Cherokee,2,3,0.1969,1,1.0,1,286602,125091,0,1.5988360473575238,2.3982540710362854
38065,ND,Oliver,0,0,0.0808,1,3.0,1,1879,942,1,,
26133,MI,Osceola,0,0,0.5924,3,9.0,0,23330,11407,0,0.0,0.0
47109,TN,McNairy,0,0,0.3404,2,8.0,0,26163,12483,0,0.0,0.0
53001,WA,Adams,0,0,0.98,4,6.0,0,20820,6528,0,0.0,0.0
29057,MO,Dade,0,0,0.595,3,8.0,0,7716,4017,0,0.0,0.0
22101,LA,St. Mary,0,0,0.9109,4,4.0,0,47055,21162,0,0.0,0.0
50007,VT,Chittenden,1,1,0.2205,1,3.0,1,169481,69125,0,1.4466546112115732,1.4466546112115732
15009,HI,Maui,0,0,0.4938,2,3.0,1,164183,78610,0,0.0,0.0
22057,LA,Lafourche,0,1,0.7416,3,3.0,1,95056,40557,0,0.0,2.465665606430456
19139,IA,Muscatine,0,0,0.4792,2,4.0,0,42218,18479,0,0.0,0.0
12113,FL,Santa Rosa,0,0,0.3213,2,2.0,1,203162,88485,0,0.0,0.0
18101,IN,Martin,0,0,0.1613,1,9.0,0,9897,4698,0,0.0,0.0
21203,KY,Rockcastle,0,0,0.5291,3,9.0,0,16190,7790,0,0.0,0.0
21223,KY,Trimble,0,0,0.3633,2,8.0,0,8607,4066,0,0.0,0.0
13055,GA,Chattooga,0,0,0.9481,4,6.0,0,25222,11268,0,0.0,0.0
45033,SC,Dillon,0,0,0.9745,4,6.0,0,27698,11711,0,0.0,0.0
37103,NC,Jones,0,1,0.6736,3,8.0,0,9401,4896,0,0.0,20.42483660130719
29199,MO,Scotland,0,0,0.3169,2,9.0,0,4676,1922,0,0.0,0.0
20131,KS,Nemaha,0,0,0.057,1,9.0,0,10114,4396,0,0.0,0.0
20137,KS,Norton,0,0,0.223,1,9.0,0,5330,2434,0,0.0,0.0
31065,NE,Furnas,0,0,0.1931,1,9.0,0,4556,2330,0,0.0,0.0
13087,GA,Decatur,0,0,0.9679,4,6.0,0,29087,12382,0,0.0,0.0
18177,IN,Wayne,0,0,0.7515,4,5.0,0,66127,29833,0,0.0,0.0
21009,KY,Barren,0,0,0.7919,4,6.0,0,45008,20052,0,0.0,0.0
31093,NE,Howard,0,0,0.2202,1,3.0,1,6527,3091,0,0.0,0.0
38025,ND,Dunn,0,0,0.4104,2,9.0,0,4019,1695,0,0.0,0.0
06005,CA,Amador,0,0,0.5647,3,6.0,0,41811,23015,0,0.0,0.0
47049,TN,Fentress,0,0,0.4413,2,8.0,0,19696,10144,0,0.0,0.0
20031,KS,Coffey,0,0,0.2743,2,8.0,0,8251,4038,0,0.0,0.0
26023,MI,Branch,0,0,0.7181,3,6.0,0,45215,20371,0,0.0,0.0
51031,VA,Campbell,1,1,0.4152,2,2.0,1,55270,26790,0,3.7327360955580438,3.7327360955580438
39105,OH,Meigs,0,0,0.5848,3,8.0,0,21767,10787,0,0.0,0.0
54067,WV,Nicholas,0,0,0.2794,2,8.0,0,24169,12406,0,0.0,0.0
40053,OK,Grant,0,0,0.2208,1,8.0,0,4083,1899,0,0.0,0.0
46115,SD,Spink,0,0,0.1381,1,9.0,0,6166,3082,0,0.0,0.0
50027,VT,Windsor,0,0,0.1499,1,7.0,0,58101,30876,0,0.0,0.0
48455,TX,Trinity,0,0,0.9185,4,8.0,0,14228,7599,0,0.0,0.0
35001,NM,Bernalillo,0,0,0.7929,4,2.0,1,671586,288223,0,0.0,0.0
13205,GA,Mitchell,0,0,0.9914,4,6.0,0,21114,9262,0,0.0,0.0
15001,HI,Hawaii,1,1,0.636,3,5.0,0,207615,102008,0,0.980315269390636,0.980315269390636
21147,KY,McCreary,0,0,0.6965,3,9.0,0,17050,7113,0,0.0,0.0
21191,KY,Pendleton,0,0,0.5221,3,1.0,1,14810,6881,0,0.0,0.0
21215,KY,Spencer,0,0,0.0356,1,1.0,1,20531,9498,0,0.0,0.0
30041,MT,Hill,0,0,0.4419,2,7.0,0,16276,6064,0,0.0,0.0
31175,NE,Valley,0,0,0.1464,1,9.0,0,4012,1958,0,0.0,0.0
48069,TX,Castro,0,0,0.7801,4,9.0,0,7227,2746,0,0.0,0.0
24043,MD,Washington,0,0,0.6325,3,2.0,1,155813,69224,0,0.0,0.0
21133,KY,Letcher,0,0,0.7012,3,9.0,0,20423,9939,0,0.0,0.0
34033,NJ,Salem,0,0,0.6739,3,1.0,1,65338,29942,0,0.0,0.0
51680,VA,Lynchburg,0,0,0.7066,3,2.0,1,79535,25425,0,0.0,0.0
05125,AR,Saline,0,0,0.2864,2,2.0,1,129574,56513,0,0.0,0.0
54053,WV,Mason,0,1,0.2774,2,6.0,0,24765,12263,0,0.0,8.154611432765229
54021,WV,Gilmer,0,0,0.4849,2,9.0,0,7254,3129,0,0.0,0.0
28063,MS,Jefferson,0,0,0.8991,4,9.0,0,6941,3140,0,0.0,0.0
38079,ND,Rolette,0,0,0.8934,4,9.0,0,11728,4120,0,0.0,0.0
30103,MT,Treasure,0,0,0.0719,1,8.0,0,772,392,1,,
21049,KY,Clark,0,0,0.51,3,2.0,1,37304,16831,0,0.0,0.0
